,Unnamed: 0,lat,long,score,cluster
23,23,49.2039,-123.16735555555556,0.6151472918151608,7
24,24,49.2039,-123.16546666666667,0.8511206890810277,7
25,25,49.2039,-123.16357777777776,1.152132605665923,7
26,26,49.2039,-123.16168888888888,1.5257302724562725,7
27,27,49.2039,-123.1598,1.9765087497065512,7
28,28,49.2039,-123.15791111111112,2.504729754531985,7
29,29,49.2039,-123.15602222222222,3.105071851229561,7
30,30,49.2039,-123.15413333333332,3.765736013775021,7
31,31,49.2039,-123.15224444444443,4.468128893851097,7
32,32,49.2039,-123.15035555555556,5.187300222418123,7
33,33,49.2039,-123.14846666666666,5.893220157955478,7
34,34,49.2039,-123.14657777777778,6.552857307099626,7
35,35,49.2039,-123.1446888888889,7.132879098900512,7
36,36,49.2039,-123.1428,7.602670531485087,7
37,37,49.2039,-123.14091111111112,7.937283235076874,7
38,38,49.2039,-123.13902222222222,8.119906314175715,7
39,39,49.2039,-123.13713333333334,8.143503138217513,7
40,40,49.2039,-123.13524444444444,8.01137787137365,7
41,41,49.2039,-123.13335555555555,7.736600472237876,7
42,42,49.2039,-123.13146666666668,7.340396855705321,7
43,43,49.2039,-123.12957777777778,6.849766460457359,7
44,44,49.2039,-123.12768888888888,6.294692490078974,7
45,45,49.2039,-123.1258,5.705342807683266,7
46,46,49.2039,-123.12391111111113,5.109620105177649,7
47,47,49.2039,-123.12202222222224,4.53132232745229,7
48,48,49.2039,-123.12013333333331,3.989043438135429,7
49,49,49.2039,-123.11824444444444,3.4958100092615707,7
50,50,49.2039,-123.11635555555556,3.0593376497014804,7
51,51,49.2039,-123.11446666666669,2.682721319920813,7
52,52,49.2039,-123.11257777777776,2.365351916500926,7
53,53,49.2039,-123.11068888888887,2.103873470618338,7
54,54,49.2039,-123.1088,1.8930475140772796,7
55,55,49.2039,-123.10691111111112,1.7264559770889187,7
56,56,49.2039,-123.10502222222222,1.5970342191746507,7
57,57,49.2039,-123.10313333333332,1.497468634787419,7
58,58,49.2039,-123.10124444444445,1.4205124705915395,3
59,59,49.2039,-123.09935555555556,1.3592696951300338,3
60,60,49.2039,-123.09746666666666,1.3074761884718111,3
61,61,49.2039,-123.09557777777778,1.2597795310491666,3
62,62,49.2039,-123.09368888888888,1.211993012695291,3
63,63,49.2039,-123.0918,1.161283858468276,3
64,64,49.2039,-123.0899111111111,1.1062541442076863,3
65,65,49.2039,-123.08802222222222,1.0468853532538132,3
66,66,49.2039,-123.08613333333334,0.9843402458569348,3
67,67,49.2039,-123.08424444444444,0.9206425389250822,3
68,68,49.2039,-123.08235555555557,0.8582790021241878,3
69,69,49.2039,-123.08046666666668,0.7997841217313835,3
70,70,49.2039,-123.07857777777778,0.7473708832307492,5
71,71,49.2039,-123.07668888888888,0.7026618174840713,5
72,72,49.2039,-123.0748,0.6665544655442911,5
73,73,49.2039,-123.07291111111113,0.6392292829743678,5
74,74,49.2039,-123.07102222222224,0.6202812936163686,5
75,75,49.2039,-123.06913333333333,0.6089349647637854,5
76,76,49.2039,-123.06724444444444,0.6042890073674028,5
77,77,49.2039,-123.06535555555556,0.6055362475864365,5
78,78,49.2039,-123.06346666666668,0.6121131221987369,5
79,79,49.2039,-123.06157777777776,0.6237512555254987,5
80,80,49.2039,-123.05968888888889,0.6404259129598135,5
81,81,49.2039,-123.0578,0.662218142460177,5
82,82,49.2039,-123.0559111111111,0.6891246880628681,5
83,83,49.2039,-123.05402222222222,0.7208591032723528,5
84,84,49.2039,-123.05213333333332,0.7566875624777633,5
85,85,49.2039,-123.05024444444444,0.7953343372204216,5
86,86,49.2039,-123.04835555555556,0.8349771793392538,5
87,87,49.2039,-123.04646666666666,0.8733354211955224,5
88,88,49.2039,-123.04457777777776,0.9078371657693968,5
89,89,49.2039,-123.04268888888888,0.935839566291552,5
90,90,49.2039,-123.0408,0.954869707529106,5
91,91,49.2039,-123.0389111111111,0.9628533276165452,5
92,92,49.2039,-123.03702222222222,0.9583035562914436,5
93,93,49.2039,-123.03513333333332,0.9404501316757264,5
94,94,49.2039,-123.03324444444443,0.9092990926901744,5
95,95,49.2039,-123.03135555555556,0.8656219453002354,5
96,96,49.2039,-123.02946666666666,0.8108806433907937,5
97,97,49.2039,-123.02757777777778,0.7470999999239972,5
98,98,49.2039,-123.02568888888888,0.6767024740855604,5
99,99,49.2039,-123.0238,0.6023220181035877,5
123,123,49.20499898989899,-123.16735555555556,0.6823578923746859,7
124,124,49.20499898989899,-123.16546666666667,0.9420026636623262,7
125,125,49.20499898989899,-123.16357777777776,1.2725806688077914,7
126,126,49.20499898989899,-123.16168888888888,1.682109699566759,7
127,127,49.20499898989899,-123.1598,2.175325282300117,7
128,128,49.20499898989899,-123.15791111111112,2.752185768201443,7
129,129,49.20499898989899,-123.15602222222222,3.406532210752821,7
130,130,49.20499898989899,-123.15413333333332,4.125147381190095,7
131,131,49.20499898989899,-123.15224444444443,4.887454249965687,7
132,132,49.20499898989899,-123.15035555555556,5.666041783772298,7
133,133,49.20499898989899,-123.14846666666666,6.42810496039929,7
134,134,49.20499898989899,-123.14657777777778,7.137748230649329,7
135,135,49.20499898989899,-123.1446888888889,7.758950132233049,7
136,136,49.20499898989899,-123.1428,8.258851464170464,7
137,137,49.20499898989899,-123.14091111111112,8.6109410251433,7
138,138,49.20499898989899,-123.13902222222222,8.797694906629351,7
139,139,49.20499898989899,-123.13713333333334,8.812287345270402,7
140,140,49.20499898989899,-123.13524444444444,8.65912535625373,7
141,141,49.20499898989899,-123.13335555555555,8.353141345903005,7
142,142,49.20499898989899,-123.13146666666668,7.917971855254825,7
143,143,49.20499898989899,-123.12957777777778,7.383317815204582,7
144,144,49.20499898989899,-123.12768888888888,6.781889829547777,7
145,145,49.20499898989899,-123.1258,6.146372550775625,7
146,146,49.20499898989899,-123.12391111111113,5.50679436140396,7
147,147,49.20499898989899,-123.12202222222224,4.888578385604816,7
148,148,49.20499898989899,-123.12013333333331,4.311406328676422,7
149,149,49.20499898989899,-123.11824444444444,3.78888021593715,7
150,150,49.20499898989899,-123.11635555555556,3.328847783176525,7
151,151,49.20499898989899,-123.11446666666669,2.9341844233367977,7
152,152,49.20499898989899,-123.11257777777776,2.603804785358469,7
153,153,49.20499898989899,-123.11068888888887,2.333704422796489,7
154,154,49.20499898989899,-123.1088,2.117891096132101,7
155,155,49.20499898989899,-123.10691111111112,1.94913689137104,7
156,156,49.20499898989899,-123.10502222222222,1.819547517568196,7
157,157,49.20499898989899,-123.10313333333332,1.7209902854928685,7
158,158,49.20499898989899,-123.10124444444445,1.645440978818576,3
159,159,49.20499898989899,-123.09935555555556,1.58530331266176,3
160,160,49.20499898989899,-123.09746666666666,1.533730159209404,3
161,161,49.20499898989899,-123.09557777777778,1.4849437636716385,3
162,162,49.20499898989899,-123.09368888888888,1.4345236210449068,3
163,163,49.20499898989899,-123.0918,1.3796140162438693,3
164,164,49.20499898989899,-123.0899111111111,1.3190028264029552,3
165,165,49.20499898989899,-123.08802222222222,1.2530387528707083,3
166,166,49.20499898989899,-123.08613333333334,1.1833812904484704,3
167,167,49.20499898989899,-123.08424444444444,1.11260937241529,3
168,168,49.20499898989899,-123.08235555555557,1.043742878732722,3
169,169,49.20499898989899,-123.08046666666668,0.9797492824871136,3
170,170,49.20499898989899,-123.07857777777778,0.923111433223343,5
171,171,49.20499898989899,-123.07668888888888,0.8755210061258937,5
172,172,49.20499898989899,-123.0748,0.8377380325407455,5
173,173,49.20499898989899,-123.07291111111113,0.8096253747836115,5
174,174,49.20499898989899,-123.07102222222224,0.7903346340625568,5
175,175,49.20499898989899,-123.06913333333333,0.7785933492780652,5
176,176,49.20499898989899,-123.06724444444444,0.7730275960988576,5
177,177,49.20499898989899,-123.06535555555556,0.7724519394152491,5
178,178,49.20499898989899,-123.06346666666668,0.7760699538042107,5
179,179,49.20499898989899,-123.06157777777776,0.7835503096785178,5
180,180,49.20499898989899,-123.05968888888889,0.7949708285134263,5
181,181,49.20499898989899,-123.0578,0.8106501443583252,5
182,182,49.20499898989899,-123.0559111111111,0.8309082312047479,5
183,183,49.20499898989899,-123.05402222222222,0.8558091046943133,5
184,184,49.20499898989899,-123.05213333333332,0.8849397512319578,5
185,185,49.20499898989899,-123.05024444444444,0.9172695052310446,5
186,186,49.20499898989899,-123.04835555555556,0.9511165396699928,5
187,187,49.20499898989899,-123.04646666666666,0.9842270447693304,5
188,188,49.20499898989899,-123.04457777777776,1.0139525287587758,5
189,189,49.20499898989899,-123.04268888888888,1.0374952447033738,5
190,190,49.20499898989899,-123.0408,1.0521833202674922,5
191,191,49.20499898989899,-123.0389111111111,1.0557362582095395,5
192,192,49.20499898989899,-123.03702222222222,1.0464869890600286,5
193,193,49.20499898989899,-123.03513333333332,1.023536428423086,5
194,194,49.20499898989899,-123.03324444444443,0.9868279990773672,5
195,195,49.20499898989899,-123.03135555555556,0.9371406083226976,5
196,196,49.20499898989899,-123.02946666666666,0.8760076423810024,5
197,197,49.20499898989899,-123.02757777777778,0.8055760142695401,5
198,198,49.20499898989899,-123.02568888888888,0.7284232177621971,5
199,199,49.20499898989899,-123.0238,0.6473520928807383,5
222,222,49.20609797979797,-123.16924444444444,0.5312376436792565,7
223,223,49.20609797979797,-123.16735555555556,0.7470034621901621,7
224,224,49.20609797979797,-123.16546666666667,1.028517760568825,7
225,225,49.20609797979797,-123.16357777777776,1.386201509342156,7
226,226,49.20609797979797,-123.16168888888888,1.828430194162816,7
227,227,49.20609797979797,-123.1598,2.35999013737704,7
228,228,49.20609797979797,-123.15791111111112,2.980486426493898,7
229,229,49.20609797979797,-123.15602222222222,3.682928853323697,7
230,230,49.20609797979797,-123.15413333333332,4.452758077238383,7
231,231,49.20609797979797,-123.15224444444443,5.2675676779177785,7
232,232,49.20609797979797,-123.15035555555556,6.097719001509221,7
233,233,49.20609797979797,-123.14846666666666,6.907935230838667,7
234,234,49.20609797979797,-123.14657777777778,7.659812110181094,7
235,235,49.20609797979797,-123.1446888888889,8.315020279172339,7
236,236,49.20609797979797,-123.1428,8.838830760770364,7
237,237,49.20609797979797,-123.14091111111112,9.203503609197282,7
238,238,49.20609797979797,-123.13902222222222,9.391064768464016,7
239,239,49.20609797979797,-123.13713333333334,9.395067318900496,7
240,240,49.20609797979797,-123.13524444444444,9.221081110225152,7
241,241,49.20609797979797,-123.13335555555555,8.885852163918125,7
242,242,49.20609797979797,-123.13146666666668,8.415281215635874,7
243,243,49.20609797979797,-123.12957777777778,7.84154777488135,7
244,244,49.20609797979797,-123.12768888888888,7.199817859178788,7
245,245,49.20609797979797,-123.1258,6.5250011884373285,7
246,246,49.20609797979797,-123.12391111111113,5.848967350288448,7
247,247,49.20609797979797,-123.12202222222224,5.198508545419846,7
248,248,49.20609797979797,-123.12013333333331,4.594179736614842,7
249,249,49.20609797979797,-123.11824444444444,4.049990377613148,7
250,250,49.20609797979797,-123.11635555555556,3.573796216017755,7
251,251,49.20609797979797,-123.11446666666669,3.168165040578597,7
252,252,49.20609797979797,-123.11257777777776,2.8314728446846056,7
253,253,49.20609797979797,-123.11068888888887,2.5590194997804754,7
254,254,49.20609797979797,-123.1088,2.344018733269674,7
255,255,49.20609797979797,-123.10691111111112,2.1783947048044605,7
256,256,49.20609797979797,-123.10502222222222,2.053386729955561,7
257,257,49.20609797979797,-123.10313333333332,1.9600103144301029,3
258,258,49.20609797979797,-123.10124444444445,1.8894402691232768,3
259,259,49.20609797979797,-123.09935555555556,1.833372088333641,3
260,260,49.20609797979797,-123.09746666666666,1.7843892236351822,3
261,261,49.20609797979797,-123.09557777777778,1.736328080337268,3
262,262,49.20609797979797,-123.09368888888888,1.6846013884091828,3
263,263,49.20609797979797,-123.0918,1.626423261994289,3
264,264,49.20609797979797,-123.0899111111111,1.5608804187424488,3
265,265,49.20609797979797,-123.08802222222222,1.4888131735484047,3
266,266,49.20609797979797,-123.08613333333334,1.412501883789259,3
267,267,49.20609797979797,-123.08424444444444,1.3351914369851752,3
268,268,49.20609797979797,-123.08235555555557,1.2605191488511724,3
269,269,49.20609797979797,-123.08046666666668,1.191932284236866,3
270,270,49.20609797979797,-123.07857777777778,1.1321854227542996,5
271,271,49.20609797979797,-123.07668888888888,1.0829940170507266,5
272,272,49.20609797979797,-123.0748,1.0448916181043966,5
273,273,49.20609797979797,-123.07291111111113,1.0173004148837772,5
274,274,49.20609797979797,-123.07102222222224,0.998785762319717,5
275,275,49.20609797979797,-123.06913333333333,0.9874331092256268,5
276,276,49.20609797979797,-123.06724444444444,0.9812664439993244,5
277,277,49.20609797979797,-123.06535555555556,0.9786244565223092,5
